,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
sample_73,301.0,2.2222222222222223,0.8842592592592591,2.2222222222222223,0.8842592592592591,0.44444083512699417,72.151,60.05499999999999,72.093900384,32,0,-0.04739492560987911,-0.06513840899736081,0.06513840899736081,0.04739492560987911,1.4,1.6,1.6,2.5395388613593908,14.0,4.284457050376173,4.284457050376173,4.284457050376173,2.270055610029662,2.270055610029662,2.270055610029662,1.8020951405812147,1.8020951405812147,0.816496580927726,0.816496580927726,0.0,0.0,0.0,9.65148445440323,5.0,2.25,4.0,34.19901948541598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19203322199788,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.8842592592592591,0.0,1.3055555555555556,6.643518518518518,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0524,25.12899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_74,282.6,2.1875,0.5,2.1875,0.5,0.4105781835342534,72.151,60.05499999999999,72.093900384,32,0,-0.04110154814903501,-0.060438148494705184,0.060438148494705184,0.04110154814903501,0.8,0.8,0.8,3.0237157840738176,15.509775004326936,4.5,4.5,4.5,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.6096404744368114,5.0,1.0,0.0,34.19901948541599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.75,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0524,25.12899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_75,309.2,2.2118055555555554,1.34375,2.2118055555555554,1.34375,0.4687855098011332,72.151,60.05499999999999,72.093900384,32,0,-0.05383131543183678,-0.06538255537938412,0.06538255537938412,0.05383131543183678,1.0,1.4,1.4,2.19060968716425,7.5097750043269365,4.121320343559642,4.121320343559642,4.121320343559642,2.414213562373095,2.414213562373095,2.414213562373095,1.3535533905932735,1.3535533905932735,0.7071067811865474,0.7071067811865474,0.3535533905932737,0.3535533905932737,0.0,11.245112497836532,5.0,4.0,4.0,34.19901948541599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076388888888889,4.423611111111111,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.1965000000000003,25.19899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_76,401.9,8.33476851851852,0.32986111111111116,8.33476851851852,0.32986111111111116,0.5340885234757722,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04560232938954998,-0.39609919499473895,0.39609919499473895,0.04560232938954998,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.7541847860376616,23.11941547876375,4.99156383156272,4.4387774270626785,4.4387774270626785,2.808060412490447,2.4171813973207374,2.4171813973207374,1.6959941918214572,1.6959941918214572,1.0085970557673118,1.0085970557673118,0.12909944487358055,0.12909944487358055,-0.04,19.800269059780252,5.959999999999999,3.1616129032258065,2.212525252525253,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,5.917906046161393,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.33476851851852,0.0,0.4907407407407405,0.0,1.0798611111111112,4.4279629629629635,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.0248,26.54079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_77,375.1,8.82638888888889,-0.45833333333333326,8.82638888888889,0.45833333333333326,0.5097634659284825,88.14999999999998,76.05399999999999,88.088815004,38,0,0.05886986149053354,-0.3904828518322725,0.3904828518322725,0.05886986149053354,1.5,1.6666666666666667,1.6666666666666667,3.168489872670569,33.69332843436965,5.207106781186548,4.654320376686506,4.654320376686506,2.5606601717798214,2.2842669695298,2.2842669695298,2.1659876502881983,2.1659876502881983,0.8652206641949665,0.8652206641949665,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,20.268296022307258,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,0.0,32.79308403298157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,0.0,27.19203322199788,0.0,0.0,0.0,0.0,20.23,5.601050810983688,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,13.847474399381248,6.923737199690624,0.0,5.106527394840706,0.0,0.0,0.0,8.82638888888889,-0.45833333333333326,0.0,0.0,0.8263888888888888,5.555555555555555,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.1673,26.58879999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_78,404.4,8.236666666666666,0.3310185185185186,8.236666666666666,0.3310185185185186,0.5340885234757722,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04329631139781931,-0.3963660786745106,0.3963660786745106,0.04329631139781931,1.5,2.0,2.0,2.6272148478988635,25.11941547876375,4.99156383156272,4.4387774270626785,4.4387774270626785,2.770055610029662,2.3791765948599526,2.3791765948599526,1.9061287824621436,1.9061287824621436,0.7064497140632062,0.7064497140632062,0.2581988897471611,0.2581988897471611,-0.04,14.834466856136647,5.959999999999999,3.1616129032258065,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.338727669087403,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,6.4208216229260096,0.0,0.0,0.0,13.847474399381248,5.106527394840706,0.0,0.0,0.0,8.236666666666666,0.0,0.6481481481481479,0.0,0.9305555555555556,4.517962962962963,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.0248,26.54079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_79,384.6,8.62962962962963,-0.14814814814814836,8.62962962962963,0.14814814814814836,0.5071274449100523,88.14999999999999,76.05399999999999,88.088815004,38,0,0.0534509591006451,-0.39315213323115145,0.39315213323115145,0.0534509591006451,1.1666666666666667,1.3333333333333333,1.3333333333333333,2.9934972434784735,24.919684538543997,5.1547005383792515,4.60191413387921,4.60191413387921,2.6427344100918364,2.323583030649372,2.323583030649372,1.9846203574367733,1.9846203574367733,0.9648090636666389,0.9648090636666389,0.0,0.0,-0.04,13.609640474436812,5.959999999999999,2.189674338993739,2.212525252525253,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852017,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,5.917906046161393,26.875177986820173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,5.917906046161393,20.771211599071872,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,5.917906046161393,0.0,0.0,6.923737199690624,13.847474399381248,0.0,5.106527394840706,0.0,0.0,0.0,8.62962962962963,0.0,0.4074074074074072,0.0,-0.14814814814814836,5.777777777777778,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.0231999999999999,26.518799999999988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_80,411.0,8.19736111111111,0.355,8.19736111111111,0.355,0.513281356352027,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04305223345357219,-0.3963765707960063,0.3963765707960063,0.04305223345357219,1.3333333333333333,2.0,2.1666666666666665,2.3390923149762908,15.900134529890124,4.82842712474619,4.275640720246148,4.275640720246148,2.914213562373095,2.5233345472033855,2.5233345472033855,1.4307135789365262,1.4307135789365262,0.7616672736016925,0.7616672736016925,0.36180339887498936,0.36180339887498936,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,6.4208216229260096,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.19736111111111,0.0,0.0,0.0,3.3269444444444445,2.475694444444444,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.1689,26.61079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sample_81,392.1,8.55236111111111,-0.10185185185185208,8.55236111111111,0.10185185185185208,0.536831757483578,88.14999999999999,76.05399999999999,88.088815004,38,0,0.051156559616146235,-0.39341945247761856,0.39341945247761856,0.051156559616146235,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.6272148478988635,25.11941547876375,4.99156383156272,4.4387774270626785,4.4387774270626785,2.770055610029662,2.4509042305871973,2.4509042305871973,1.6376965006408923,1.6376965006408923,0.7064497140632062,0.7064497140632062,0.4177745794683934,0.4177745794683934,-0.04,14.834466856136647,5.959999999999999,3.1616129032258065,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,13.344558822616634,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,32.79308403298157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,12.841643245852019,0.0,0.0,6.923737199690624,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.55236111111111,0.0,0.0,0.0,1.9097222222222223,3.87125,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.1673,26.58879999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_82,388.5,8.666666666666668,-0.0648148148148151,8.666666666666668,0.0648148148148151,0.5368317574835781,88.15,76.054,88.088815004,38,0,0.053459279988046865,-0.39315304062176465,0.39315304062176465,0.053459279988046865,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.7541847860376616,23.11941547876375,4.99156383156272,4.4387774270626785,4.4387774270626785,2.808060412490447,2.488909033047982,2.488909033047982,1.4703200871926496,1.4703200871926496,0.9424986408597364,0.9424986408597364,0.28867513459481287,0.28867513459481287,-0.04,19.800269059780252,5.959999999999999,3.1616129032258065,2.212525252525253,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,32.79308403298157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,12.841643245852019,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,0.0,8.666666666666668,0.0,0.0,0.0,1.7060185185185184,3.960648148148148,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.1673,26.58879999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_83,483.0,8.434027777777779,-0.30555555555555536,8.434027777777779,0.04513888888888884,0.5172764729081333,104.14899999999999,92.05299999999998,104.083729624,44,0,0.05035781720468142,-0.3957293965497394,0.3957293965497394,0.05035781720468142,1.1428571428571428,1.4285714285714286,1.4285714285714286,3.3604351426960584,44.041843979966416,5.914213562373096,4.808640753373011,4.808640753373011,3.121320343559643,2.339562313220223,2.339562313220223,2.480441328389933,2.480441328389933,0.8560623297836547,0.8560623297836547,0.04999999999999998,0.04999999999999998,-0.08,26.838740541269832,6.92,2.28455463728191,2.595675675675676,43.787486989808,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,5.41499046939678,13.213763929025836,10.213054789681411,0.0,0.0,0.0,5.41499046939678,13.847474399381248,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,5.41499046939678,13.847474399381248,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,18.628754398422615,0.0,0.0,0.0,13.847474399381248,0.0,0.0,10.213054789681411,0.0,0.0,0.0,16.868055555555557,-0.30555555555555536,0.0,0.0,0.0,3.6875,0.0,1.0,7,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.0028000000000000247,27.95259999999999,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_84,512.1,8.21125,0.25,8.21125,0.25,0.4979883001019883,104.149,92.05299999999998,104.083729624,44,0,0.043053863150362574,-0.3963765571479563,0.3963765571479563,0.043053863150362574,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.4299610969326535,4.4299610969326535,3.414213562373095,2.6324555320336755,2.6324555320336755,1.5078737672797788,1.5078737672797788,0.8162277660168377,0.8162277660168377,0.4003834930466157,0.4003834930466157,-0.08,35.509609925153406,6.92,5.92,5.920000000000001,43.787486989808,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,13.213763929025836,0.0,10.213054789681411,0.0,0.0,0.0,0.0,19.26246486877803,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,19.26246486877803,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,16.4225,0.0,0.0,0.0,2.5775,0.5,0.0,1.0,7,2,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.14130000000000004,28.022599999999986,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
sample_85,453.6,5.5767283950617275,0.6057098765432103,5.5767283950617275,0.6057098765432103,0.528586338832196,147.00399999999996,142.97199999999998,145.969005488,42,0,0.059180344278361545,-0.08271319546492409,0.08271319546492409,0.059180344278361545,0.875,1.25,1.5,3.134861511345448,162.63833891467198,5.983127663125442,4.0653300227769575,5.577187914813867,3.804530452640311,2.2053147421988535,2.961243688217308,1.4141087741285032,2.2285090276097153,0.8243725893430109,1.580281080632774,0.4392945764211885,0.7107613275815927,-0.20000000000000007,72.49526582754562,5.9282051282051285,2.3818408996251557,1.1456790123456788,58.037935573260306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.33461391738825,12.13273413692322,0.0,10.045266627482652,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,34.31073490132909,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,24.26546827384644,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.045266627482652,0.0,0.0,12.13273413692322,12.13273413692322,0.0,23.20187978046503,0.0,11.153456790123455,0.0,1.2114197530864206,0.0,0.0,7.190679012345679,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.9934000000000003,36.46200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_86,429.2,3.3112500000000002,1.1342592592592595,3.3112500000000002,1.1342592592592595,0.5420450088370231,157.01,151.96999999999997,155.95746226,36,0,0.017475282511436593,-0.0621899905650267,0.0621899905650267,0.017475282511436593,1.0,1.5714285714285714,1.8571428571428572,3.0214653097240864,134.10736969541455,5.112884175122364,3.764715818957356,5.3507123580720615,3.393846850117352,2.0996658390275735,2.8926641085849254,1.2955681594256185,2.211243688217308,0.7331105593517154,1.2617760723899503,0.4146671044330672,0.7198922806969636,-0.30000000000000004,47.19725257297226,4.849253731343284,2.123680215888008,1.3161241356046551,51.298950725138326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12904510333418,12.13273413692322,4.472719515832414,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,0.0,34.80455485814046,0.0,0.0,0.0,0.0,0.0,15.929943897949348,0.0,0.0,0.0,0.0,34.80455485814046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472719515832414,0.0,0.0,30.33183534230805,15.929943897949348,0.0,1.1342592592592595,3.3112500000000002,0.0,0.0,0.0,0.0,9.971157407407407,0.0,0.0,0.0,0.0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.4491000000000005,34.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sample_87,404.9,5.53969135802469,0.7939814814814818,5.53969135802469,0.7939814814814818,0.4833833263681997,112.55899999999997,107.51899999999998,112.00797784,36,0,0.04054844089419866,-0.08434447652490142,0.08434447652490142,0.04054844089419866,1.0,1.5714285714285714,1.8571428571428572,3.0214653097240864,134.10736969541455,5.112884175122364,3.764715818957356,4.520644764975811,3.393846850117352,2.0996658390275735,2.477630312036801,1.2955681594256185,1.7320039398976033,0.7331105593517154,0.9850868746912003,0.4146671044330672,0.5601456979237288,-0.49000000000000005,47.19725257297226,4.663609831029186,1.9871232675119368,1.2036104723218575,47.73466934637863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800041095617345,12.13273413692322,5.022633313741326,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,0.0,35.35446865604938,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,30.33183534230805,5.022633313741326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022633313741326,0.0,0.0,30.33183534230805,0.0,11.600939890232516,0.0,5.53969135802469,0.0,0.7939814814814818,0.0,0.0,9.444104938271606,0.0,0.0,0.0,0.0,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2.34,31.451999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
